query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe
ENSG00000221866	ENSG00000076356	0	726	81.818	594	132	2	3
ENSG00000221866	ENSG00000076356	0	726	81.818	594	132	1	3
ENSG00000076356	ENSG00000221866	0	634	84.227	534	100	3	2
ENSG00000076356	ENSG00000221866	0	634	84.227	534	100	3	1
ENSG00000008226	ENSG00000060971	1.28e-87	143	97.902	140	3	-1	1
ENSG00000008226	ENSG00000060971	1.28e-87	143	97.902	140	3	-1	2
ENSG00000060971	ENSG00000008226	3.34e-88	143	97.902	140	3	1	-1
ENSG00000060971	ENSG00000008226	2.85e-88	143	97.902	140	3	2	-1
ENSG00000146707	ENSG00000188372	2.13e-126	111	98.198	109	2	-1	-3
ENSG00000188372	ENSG00000146707	2.12e-126	111	98.198	109	2	-3	-1
ENSG00000163286	ENSG00000163283	0	488	97.746	477	11	2	3
ENSG00000163283	ENSG00000163286	0	493	97.566	481	12	3	2
ENSG00000154174	ENSG00000206535	2.65e-41	68	100	68	0	1	-1
ENSG00000154174	ENSG00000206535	6.35e-40	68	100	68	0	-2	2
ENSG00000154174	ENSG00000206535	9.45e-17	68	100	68	0	-3	3
ENSG00000154174	ENSG00000206535	3.37e-16	68	100	68	0	2	-2
ENSG00000206535	ENSG00000154174	1.28e-41	68	100	68	0	-1	1
ENSG00000206535	ENSG00000154174	3.08e-40	68	100	68	0	2	-2
ENSG00000206535	ENSG00000154174	1.63e-16	68	100	68	0	-2	2
ENSG00000206535	ENSG00000154174	4.58e-17	68	100	68	0	3	-3
ENSG00000181826	ENSG00000154274	2.82e-82	142	99.296	141	1	1	-2
ENSG00000154274	ENSG00000181826	4.31e-82	142	99.296	141	1	-2	1
ENSG00000154274	ENSG00000181826	4.3e-82	142	99.296	141	1	-2	1
ENSG00000123427	ENSG00000037897	4.94e-40	64	100	64	0	-3	1
ENSG00000123427	ENSG00000037897	6.79e-40	64	100	64	0	-2	3
ENSG00000037897	ENSG00000123427	3.93e-40	64	100	64	0	1	-3
ENSG00000037897	ENSG00000123427	5.4e-40	64	100	64	0	3	-2
ENSG00000164933	ENSG00000164934	2.34e-49	108	99.074	107	1	-2	1
ENSG00000164934	ENSG00000164933	2.13e-49	108	99.074	107	1	1	-2
ENSG00000152977	ENSG00000156925	5.18e-136	186	89.785	167	19	1	2
ENSG00000156925	ENSG00000152977	7.45e-158	185	89.73	166	19	2	1
ENSG00000153779	ENSG00000176679	1.5e-124	197	92.893	183	14	-2	-1
ENSG00000176679	ENSG00000153779	9.45e-127	197	92.893	183	14	-1	-2
ENSG00000147274	ENSG00000213516	0	95	83.158	79	16	1	3
ENSG00000213516	ENSG00000147274	0	91	89.011	81	10	-1	-3
ENSG00000173451	ENSG00000133858	0	320	99.688	319	1	2	-2
ENSG00000133858	ENSG00000173451	0	320	99.688	319	1	-2	2
ENSG00000181541	ENSG00000180660	0	386	92.746	358	28	2	1
ENSG00000180660	ENSG00000181541	0	374	94.118	352	22	1	2
ENSG00000181789	ENSG00000158623	0	596	83.725	499	97	3	2
ENSG00000158623	ENSG00000181789	0	585	83.761	490	95	2	3
ENSG00000148377	ENSG00000107937	0	311	100	311	0	-2	3
ENSG00000107937	ENSG00000148377	0	311	100	311	0	3	-2
ENSG00000075886	ENSG00000152086	0	330	97.576	322	8	-3	-2
ENSG00000152086	ENSG00000075886	0	288	96.181	277	11	-2	-3
ENSG00000177971	ENSG00000173548	1.11e-155	128	100	128	0	-1	1
ENSG00000173548	ENSG00000177971	4.63e-155	128	100	128	0	1	-1
ENSG00000167191	ENSG00000174628	0	592	100	592	0	3	-2
ENSG00000174628	ENSG00000167191	0	592	100	592	0	-2	3
ENSG00000005022	ENSG00000151729	1.67e-176	299	88.963	266	33	3	1
ENSG00000151729	ENSG00000005022	6.34e-176	299	88.963	266	33	1	3
ENSG00000167553	ENSG00000167552	0	463	88.553	410	53	-3	-2
ENSG00000167552	ENSG00000167553	0	454	89.427	406	48	-2	-3
ENSG00000148672	ENSG00000182890	4.75e-68	99	81.818	81	18	3	1
ENSG00000182890	ENSG00000148672	6.35e-48	99	81.818	81	18	1	3
ENSG00000188612	ENSG00000177688	4.39e-127	73	87.671	64	9	-1	-2
ENSG00000177688	ENSG00000188612	2.9e-167	137	86.131	118	19	2	1
ENSG00000272617	ENSG00000258429	2.75e-126	189	98.413	186	3	1	3
ENSG00000258429	ENSG00000272617	6.82e-127	189	98.413	186	3	3	1
ENSG00000172345	ENSG00000172349	0	1381	100	1381	0	2	-2
ENSG00000172349	ENSG00000172345	0	1381	100	1381	0	-2	2
ENSG00000155428	ENSG00000178809	0	389	99.743	388	1	3	2
ENSG00000178809	ENSG00000155428	0	345	99.42	343	2	-2	-3
ENSG00000173404	ENSG00000168348	9.62e-76	93	81.72	76	17	1	2
ENSG00000168348	ENSG00000173404	2.21e-82	96	82.292	79	17	2	1
ENSG00000166800	ENSG00000171989	0	332	82.229	273	59	3	2
ENSG00000171989	ENSG00000166800	0	341	82.698	282	59	2	3
ENSG00000104043	ENSG00000143515	0	189	81.481	154	35	2	1
ENSG00000143515	ENSG00000104043	0	110	88.182	97	13	1	2
ENSG00000198077	ENSG00000255974	0	490	94.082	461	29	3	1
ENSG00000255974	ENSG00000198077	0	535	91.402	489	46	1	3
ENSG00000171132	ENSG00000027075	0	67	88.06	59	8	1	2
ENSG00000027075	ENSG00000171132	0	67	88.06	59	8	2	1
ENSG00000164900	ENSG00000168505	2.45e-69	108	87.037	94	14	1	3
ENSG00000168505	ENSG00000164900	1.17e-69	100	90	90	10	3	1
ENSG00000152270	ENSG00000172572	0	100	84	84	16	3	2
ENSG00000172572	ENSG00000152270	0	128	82.031	105	23	2	3
ENSG00000177879	ENSG00000157823	9.06e-109	192	84.375	162	30	3	1
ENSG00000157823	ENSG00000177879	3.28e-108	192	84.375	162	30	1	3
ENSG00000146083	ENSG00000137075	4.86e-147	118	84.746	100	18	1	3
ENSG00000137075	ENSG00000146083	2.01e-136	118	84.746	100	18	3	1
ENSG00000167977	ENSG00000180901	3.13e-106	162	83.951	136	26	3	1
ENSG00000180901	ENSG00000167977	6.85e-96	162	83.951	136	26	1	3
ENSG00000180233	ENSG00000186187	1.01e-48	87	80.46	70	17	2	1
ENSG00000186187	ENSG00000180233	1.36e-48	87	80.46	70	17	1	2
ENSG00000146049	ENSG00000146038	6.53e-124	199	99.497	198	1	-3	2
ENSG00000146038	ENSG00000146049	2.41e-123	199	99.497	198	1	2	-3
ENSG00000163064	ENSG00000164778	1.34e-65	125	84.8	106	19	2	1
ENSG00000164778	ENSG00000163064	1.42e-52	85	85.882	73	12	1	2
ENSG00000164736	ENSG00000171056	2.55e-42	71	90.141	64	7	1	2
ENSG00000203883	ENSG00000164736	1.14e-42	74	86.486	64	10	3	1
ENSG00000181693	ENSG00000181767	0	345	85.797	296	49	2	3
ENSG00000181767	ENSG00000181693	0	351	85.755	301	50	2	3
ENSG00000154767	ENSG00000170860	1.8e-58	92	100	92	0	-1	3
ENSG00000170860	ENSG00000154767	1.79e-58	92	100	92	0	3	-1
ENSG00000166794	ENSG00000157734	5.17e-92	111	100	111	0	-3	3
ENSG00000157734	ENSG00000166794	9.44e-94	111	100	111	0	3	-3
ENSG00000171103	ENSG00000163806	2.43e-96	133	99.248	132	1	2	-1
ENSG00000163806	ENSG00000171103	4.26e-99	132	100	132	0	1	-2
ENSG00000163806	ENSG00000171103	4.16e-99	132	100	132	0	1	-2
ENSG00000165516	ENSG00000165525	0	550	99.818	549	1	2	-3
ENSG00000165525	ENSG00000165516	0	550	99.818	549	1	-3	2
ENSG00000256713	ENSG00000229183	0	506	99.407	503	3	-1	-2
ENSG00000229183	ENSG00000256713	0	506	99.407	503	3	-2	-1
ENSG00000172058	ENSG00000205572	5.94e-136	211	100	211	0	-1	-2
ENSG00000205572	ENSG00000172058	4.06e-136	211	100	211	0	-2	-1
ENSG00000169618	ENSG00000169621	0	241	100	241	0	-3	-2
ENSG00000169621	ENSG00000169618	0	241	100	241	0	-2	-3
ENSG00000173020	ENSG00000100077	0	685	84.088	576	109	3	1
ENSG00000100077	ENSG00000173020	0	687	83.988	577	110	1	3
ENSG00000175077	ENSG00000198471	7.41e-100	169	89.349	151	18	-2	-1
ENSG00000198471	ENSG00000175077	2.46e-96	127	92.126	117	10	-1	-2
ENSG00000244414	ENSG00000080910	0	172	98.256	169	3	-3	-1
ENSG00000080910	ENSG00000244414	0	172	98.256	169	3	-1	-3
ENSG00000172519	ENSG00000186723	0	318	92.767	295	23	-1	-2
ENSG00000186723	ENSG00000172519	0	325	91.077	296	29	-2	-1
ENSG00000175344	ENSG00000166664	0	450	99.778	449	1	1	3
ENSG00000166664	ENSG00000175344	0	463	99.784	462	1	3	1
ENSG00000057149	ENSG00000206073	0	383	91.906	352	31	2	1
ENSG00000206073	ENSG00000057149	0	583	91.767	535	48	1	2
ENSG00000170950	ENSG00000102144	0	405	87.16	353	52	1	3
ENSG00000102144	ENSG00000170950	0	421	87.173	367	54	3	1
ENSG00000175564	ENSG00000175567	6.82e-139	58	81.034	47	11	2	1
ENSG00000175567	ENSG00000175564	5.42e-139	58	81.034	47	11	1	2
ENSG00000092871	ENSG00000005156	0	867	100	867	0	-2	1
ENSG00000092871	ENSG00000005156	0	867	100	867	0	1	-2
ENSG00000005156	ENSG00000092871	0	867	100	867	0	1	-2
ENSG00000005156	ENSG00000092871	0	867	100	867	0	-2	1
ENSG00000166363	ENSG00000170790	0	342	92.105	315	27	-2	-3
ENSG00000170790	ENSG00000166363	0	338	92.012	311	27	-3	-2
ENSG00000169710	ENSG00000122224	2.95e-93	77	80.519	62	15	3	1
ENSG00000122224	ENSG00000169710	7.45e-73	78	80.769	63	15	1	3
ENSG00000169469	ENSG00000169474	6.62e-45	57	92.982	53	4	1	2
ENSG00000169474	ENSG00000169469	9.74e-33	60	93.333	56	4	2	1
ENSG00000166823	ENSG00000188095	2.52e-62	102	85.294	87	15	2	1
ENSG00000188095	ENSG00000166823	6.42e-60	97	88.66	86	11	1	2
ENSG00000187048	ENSG00000162365	0	479	95.407	457	22	3	2
ENSG00000162365	ENSG00000187048	0	528	94.886	501	27	2	3
ENSG00000153922	ENSG00000173575	0	499	85.972	429	70	2	1
ENSG00000173575	ENSG00000153922	0	531	85.687	455	76	1	2
ENSG00000163464	ENSG00000180871	1.99e-153	292	84.589	247	45	-2	-3
ENSG00000180871	ENSG00000163464	6.51e-146	305	82.623	252	53	-3	-2
ENSG00000106714	ENSG00000154529	0	1216	98.273	1195	21	3	1
ENSG00000154529	ENSG00000106714	0	1216	98.273	1195	21	1	3
ENSG00000168671	ENSG00000145626	0	85	90.588	77	8	2	3
ENSG00000145626	ENSG00000168671	0	389	80.206	312	77	-2	-3
ENSG00000168928	ENSG00000168925	5.29e-158	154	96.104	148	6	-1	-3
ENSG00000168925	ENSG00000168928	4.86e-158	154	96.104	148	6	-3	-1
ENSG00000170262	ENSG00000142207	3.86e-139	203	100	203	0	3	-2
ENSG00000170262	ENSG00000142207	8.54e-129	203	100	203	0	-1	2
ENSG00000142207	ENSG00000170262	5.2e-138	203	100	203	0	-2	3
ENSG00000142207	ENSG00000170262	1.15e-127	203	100	203	0	2	-1
ENSG00000166947	ENSG00000166946	0	361	100	361	0	1	-3
ENSG00000166946	ENSG00000166947	0	361	100	361	0	-3	1
ENSG00000151693	ENSG00000119185	0	736	100	736	0	-1	2
ENSG00000119185	ENSG00000151693	0	736	100	736	0	2	-1
ENSG00000146281	ENSG00000166200	7.57e-86	132	82.576	109	23	1	3
ENSG00000166200	ENSG00000146281	1.07e-85	132	82.576	109	23	3	1
ENSG00000164729	ENSG00000177710	0	380	93.684	356	24	-1	-2
ENSG00000177710	ENSG00000164729	0	184	92.935	171	13	-2	-1
ENSG00000168961	ENSG00000171916	0	322	94.72	305	17	2	1
ENSG00000171916	ENSG00000168961	0	322	94.72	305	17	1	2
ENSG00000166503	ENSG00000136404	0	312	99.359	310	2	-2	3
ENSG00000136404	ENSG00000166503	0	312	99.359	310	2	3	-2
ENSG00000163322	ENSG00000163319	0	394	99.746	393	1	2	-2
ENSG00000163319	ENSG00000163322	0	394	99.746	393	1	-2	2
ENSG00000154025	ENSG00000154016	0	494	99.595	492	2	3	-1
ENSG00000154016	ENSG00000154025	0	494	99.595	492	2	-1	3
ENSG00000196778	ENSG00000181963	2.47e-172	324	83.951	272	52	-2	-1
ENSG00000181963	ENSG00000196778	1.17e-170	321	90.654	291	30	1	2
ENSG00000164855	ENSG00000198517	4.09e-178	269	100	269	0	-2	2
ENSG00000164855	ENSG00000198517	9.81e-149	269	100	269	0	2	-1
ENSG00000198517	ENSG00000164855	2.15e-178	269	100	269	0	2	-2
ENSG00000198517	ENSG00000164855	5.16e-149	269	100	269	0	-1	2
ENSG00000123064	ENSG00000186710	2.17e-94	125	100	125	0	-1	3
ENSG00000186710	ENSG00000123064	8.45e-94	130	100	130	0	3	-1
ENSG00000173349	ENSG00000136709	0	692	100	692	0	3	-3
ENSG00000136709	ENSG00000173349	0	692	100	692	0	-3	3
ENSG00000160339	ENSG00000085265	1.03e-162	219	84.018	184	35	2	3
ENSG00000085265	ENSG00000160339	2.43e-169	234	80.769	189	45	3	2
ENSG00000162391	ENSG00000162390	9.79e-180	255	99.608	254	1	-3	1
ENSG00000162390	ENSG00000162391	1.55e-179	255	99.608	254	1	1	-3
ENSG00000165646	ENSG00000165650	0	718	100	718	0	2	-2
ENSG00000165650	ENSG00000165646	0	718	100	718	0	-2	2
ENSG00000149289	ENSG00000102053	0	258	83.333	215	43	1	2
ENSG00000102053	ENSG00000149289	0	258	83.333	215	43	2	1
ENSG00000167721	ENSG00000167720	0	243	99.588	242	1	-2	2
ENSG00000167720	ENSG00000167721	0	243	99.588	242	1	2	-2
ENSG00000166439	ENSG00000166435	0	727	100	727	0	-3	2
ENSG00000166435	ENSG00000166439	0	727	100	727	0	2	-3
ENSG00000177551	ENSG00000171786	1.87e-16	55	98.182	54	1	1	3
ENSG00000177551	ENSG00000171786	5.59e-16	55	98.182	54	1	2	3
ENSG00000171786	ENSG00000177551	2.07e-13	51	100	51	0	3	1
ENSG00000171786	ENSG00000177551	2.07e-13	51	100	51	0	3	2
ENSG00000167395	ENSG00000151006	1.44e-89	128	100	128	0	1	-1
ENSG00000167395	ENSG00000151006	2.17e-83	128	100	128	0	3	-3
ENSG00000151006	ENSG00000167395	4.21e-90	128	100	128	0	-1	1
ENSG00000151006	ENSG00000167395	6.35e-84	128	100	128	0	-3	3
ENSG00000168569	ENSG00000185475	1.84e-85	145	100	145	0	-1	1
ENSG00000185475	ENSG00000168569	1.41e-85	145	100	145	0	1	-1
ENSG00000111196	ENSG00000162385	1.95e-96	148	98.649	146	2	2	1
ENSG00000162385	ENSG00000111196	4.83e-97	148	98.649	146	2	1	2
ENSG00000157326	ENSG00000187630	0	235	91.064	214	21	3	1
ENSG00000187630	ENSG00000157326	0	235	91.064	214	21	1	3
ENSG00000248871	ENSG00000161955	0	431	98.144	423	8	-1	-2
ENSG00000161955	ENSG00000248871	0	431	98.144	423	8	-2	-1
ENSG00000171446	ENSG00000204897	0	269	91.45	246	23	3	2
ENSG00000204897	ENSG00000171446	0	269	91.45	246	23	2	3
ENSG00000173273	ENSG00000107854	0	615	85.041	523	92	3	2
ENSG00000107854	ENSG00000173273	0	383	86.162	330	53	2	3
ENSG00000167702	ENSG00000160973	2.34e-166	263	100	263	0	1	-2
ENSG00000160973	ENSG00000167702	1.57e-166	263	100	263	0	-2	1
ENSG00000128886	ENSG00000167004	2.38e-124	210	100	210	0	-1	3
ENSG00000167004	ENSG00000128886	3.86e-124	210	100	210	0	3	-1
ENSG00000160683	ENSG00000186174	0	882	100	882	0	3	-1
ENSG00000186174	ENSG00000160683	0	882	100	882	0	-1	3
ENSG00000172939	ENSG00000198648	0	338	83.728	283	55	1	2
ENSG00000198648	ENSG00000172939	0	368	83.424	307	61	2	1
ENSG00000169840	ENSG00000180613	1.11e-43	71	88.732	63	8	1	3
ENSG00000169840	ENSG00000180613	3.3e-43	71	88.732	63	8	1	3
ENSG00000180613	ENSG00000169840	1.01e-45	78	82.051	64	14	3	1
ENSG00000166351	ENSG00000183206	0	536	96.455	517	19	2	1
ENSG00000183206	ENSG00000166351	0	536	96.455	517	19	1	2
ENSG00000157827	ENSG00000161791	0	130	86.154	112	18	2	1
ENSG00000161791	ENSG00000157827	0	391	82.353	322	69	1	2
ENSG00000166377	ENSG00000054793	0	570	82.281	469	101	3	2
ENSG00000054793	ENSG00000166377	0	570	82.281	469	101	2	3
ENSG00000148136	ENSG00000204246	5.88e-176	317	83.912	266	51	1	2
ENSG00000204246	ENSG00000148136	4.33e-166	317	83.912	266	51	2	1
ENSG00000153443	ENSG00000185262	3.86e-33	89	91.011	81	8	1	2
ENSG00000185262	ENSG00000153443	1.02e-47	103	83.495	86	17	2	1
ENSG00000149968	ENSG00000166670	0	217	85.714	186	31	3	2
ENSG00000166670	ENSG00000149968	0	390	80.256	313	77	2	3
ENSG00000171478	ENSG00000171489	5.78e-119	170	100	170	0	1	3
ENSG00000171478	ENSG00000171489	6.26e-112	170	100	170	0	2	1
ENSG00000171489	ENSG00000171478	6.43e-119	170	100	170	0	3	1
ENSG00000171489	ENSG00000171478	6.96e-112	170	100	170	0	1	2
ENSG00000152518	ENSG00000185650	2.55e-55	74	90.541	67	7	1	2
ENSG00000185650	ENSG00000152518	2.84e-54	82	87.805	72	10	2	1
ENSG00000158714	ENSG00000188004	0	327	99.388	325	2	-1	2
ENSG00000188004	ENSG00000158714	0	327	99.388	325	2	2	-1
ENSG00000163888	ENSG00000145194	2.48e-84	124	100	124	0	1	-2
ENSG00000145194	ENSG00000163888	3.42e-84	124	100	124	0	-2	1
ENSG00000168916	ENSG00000180357	3.9e-176	96	82.292	79	17	2	3
ENSG00000180357	ENSG00000168916	0	95	82.105	78	17	3	2
ENSG00000151746	ENSG00000185963	0	201	85.572	172	29	2	3
ENSG00000185963	ENSG00000151746	0	185	89.189	165	20	3	2
ENSG00000213512	ENSG00000162654	0	482	82.365	397	85	2	3
ENSG00000162654	ENSG00000213512	0	482	82.365	397	85	3	2
ENSG00000153147	ENSG00000102038	0	750	86.4	648	102	1	2
ENSG00000102038	ENSG00000153147	0	753	86.321	650	103	2	1
ENSG00000105618	ENSG00000105619	1.44e-43	73	100	73	0	-3	1
ENSG00000105618	ENSG00000105619	1.05e-27	73	100	73	0	1	-3
ENSG00000105619	ENSG00000105618	7.72e-44	73	100	73	0	1	-3
ENSG00000171017	ENSG00000171488	0	90	84.444	76	14	3	1
ENSG00000171488	ENSG00000171017	0	90	84.444	76	14	1	3
ENSG00000178934	ENSG00000205076	1.69e-103	155	100	155	0	2	1
ENSG00000205076	ENSG00000178934	1.58e-103	155	100	155	0	1	2
ENSG00000187527	ENSG00000127249	0	108	80.556	87	21	2	3
ENSG00000127249	ENSG00000187527	0	108	80.556	87	21	3	2
ENSG00000185127	ENSG00000130024	6.54e-39	64	96.875	62	2	-1	2
ENSG00000185127	ENSG00000130024	6.54e-39	64	96.875	62	2	-1	3
ENSG00000130024	ENSG00000185127	3.75e-39	64	96.875	62	2	2	-1
ENSG00000130024	ENSG00000185127	4.09e-39	64	96.875	62	2	3	-1
ENSG00000178802	ENSG00000178761	0	744	100	744	0	-2	2
ENSG00000178761	ENSG00000178802	0	744	100	744	0	2	-2
ENSG00000100023	ENSG00000100027	0	569	100	569	0	2	-2
ENSG00000100027	ENSG00000100023	0	569	100	569	0	-2	2
ENSG00000104177	ENSG00000188467	0	222	97.297	216	6	1	-2
ENSG00000188467	ENSG00000104177	0	222	97.297	216	6	-2	1
ENSG00000177182	ENSG00000198363	0	363	100	363	0	3	-1
ENSG00000198363	ENSG00000177182	0	363	100	363	0	-1	3
ENSG00000183281	ENSG00000125551	0	388	99.742	387	1	1	2
ENSG00000125551	ENSG00000183281	0	388	99.742	387	1	2	1
ENSG00000114374	ENSG00000124486	0	473	88.795	420	53	-3	-1
ENSG00000124486	ENSG00000114374	0	332	89.458	297	35	-1	-3
ENSG00000197172	ENSG00000221867	0	466	96.996	452	14	3	2
ENSG00000221867	ENSG00000197172	0	466	96.996	452	14	2	3
ENSG00000127955	ENSG00000065135	0	362	92.541	335	27	2	3
ENSG00000065135	ENSG00000127955	0	319	91.85	293	26	3	2
ENSG00000070808	ENSG00000058404	0	476	85.714	408	68	1	2
ENSG00000058404	ENSG00000070808	0	476	85.714	408	68	2	1
ENSG00000215252	ENSG00000175265	0	258	100	258	0	-1	-3
ENSG00000175265	ENSG00000215252	0	258	100	258	0	-3	-1
ENSG00000182931	ENSG00000180305	7.98e-59	58	81.034	47	11	-1	-2
ENSG00000180305	ENSG00000182931	9.21e-59	58	81.034	47	11	-2	-1
ENSG00000183303	ENSG00000182334	2.82e-118	113	83.186	94	19	1	3
ENSG00000182334	ENSG00000183303	4.39e-61	65	84.615	55	10	3	1
ENSG00000104938	ENSG00000090659	5.27e-174	348	81.609	284	64	-1	-2
ENSG00000090659	ENSG00000104938	4.67e-157	58	82.759	48	10	-1	-2
ENSG00000197021	ENSG00000197620	0	355	97.183	345	10	-1	-2
ENSG00000197620	ENSG00000197021	0	263	96.578	254	9	-1	-2
ENSG00000196735	ENSG00000237541	0	323	85.449	276	47	-2	-1
ENSG00000237541	ENSG00000196735	0	323	85.449	276	47	-1	-2
ENSG00000132356	ENSG00000162409	0	243	82.716	201	42	3	1
ENSG00000162409	ENSG00000132356	0	243	82.716	201	42	1	3
ENSG00000131584	ENSG00000114331	1.81e-67	122	81.148	99	23	3	1
ENSG00000114331	ENSG00000131584	1.5e-81	122	81.148	99	23	1	3
ENSG00000187082	ENSG00000186579	3.44e-60	100	100	100	0	3	2
ENSG00000187082	ENSG00000186579	6e-51	100	100	100	0	1	3
ENSG00000186579	ENSG00000187082	3.21e-60	100	100	100	0	2	3
ENSG00000186579	ENSG00000187082	5.6e-51	100	100	100	0	3	1
ENSG00000122824	ENSG00000196368	8.89e-136	177	96.045	170	7	-3	-2
ENSG00000122824	ENSG00000196368	3.64e-134	177	96.045	170	7	-3	-2
ENSG00000196368	ENSG00000122824	8.63e-139	180	93.333	168	12	-2	-3
ENSG00000196368	ENSG00000122824	2.41e-126	180	93.333	168	12	-2	-3
ENSG00000089057	ENSG00000170482	0	92	82.609	76	16	1	3
ENSG00000170482	ENSG00000089057	0	100	81	81	19	3	1
ENSG00000186510	ENSG00000184908	0	687	91.266	627	60	2	1
ENSG00000184908	ENSG00000186510	0	687	91.266	627	60	1	2
ENSG00000186599	ENSG00000186562	4.36e-74	110	100	110	0	2	1
ENSG00000186562	ENSG00000186599	4.36e-74	110	100	110	0	1	2
ENSG00000119723	ENSG00000187097	1.22e-153	235	99.574	234	1	2	-2
ENSG00000187097	ENSG00000119723	3.51e-153	235	99.574	234	1	-2	2
ENSG00000187243	ENSG00000154545	0	612	100	612	0	1	2
ENSG00000154545	ENSG00000187243	0	612	100	612	0	2	1
ENSG00000179914	ENSG00000158764	0	283	88.693	251	32	3	2
ENSG00000158764	ENSG00000179914	0	283	88.693	251	32	2	3
ENSG00000240654	ENSG00000205863	0	226	95.133	215	11	2	3
ENSG00000205863	ENSG00000240654	0	403	97.022	391	12	-2	-3
ENSG00000186119	ENSG00000205029	3.26e-148	304	81.25	247	57	3	1
ENSG00000205029	ENSG00000186119	4.44e-160	304	81.25	247	57	1	3
ENSG00000175868	ENSG00000110680	2.15e-72	76	89.474	68	8	-1	-3
ENSG00000110680	ENSG00000175868	1.71e-68	80	88.75	71	9	-3	-1
ENSG00000185100	ENSG00000035687	0	91	85.714	78	13	2	3
ENSG00000035687	ENSG00000185100	0	91	85.714	78	13	3	2
ENSG00000241119	ENSG00000242366	0	778	96.53	751	27	2	1
ENSG00000242366	ENSG00000241119	0	646	98.452	636	10	1	2
ENSG00000196565	ENSG00000213934	1.3e-124	195	97.949	191	4	1	3
ENSG00000213934	ENSG00000196565	3.8e-125	196	97.959	192	4	3	1
ENSG00000182968	ENSG00000181449	1e-50	71	91.549	65	6	1	3
ENSG00000181449	ENSG00000182968	4.13e-72	99	90.909	90	9	3	1
ENSG00000184357	ENSG00000168298	6.79e-29	71	95.775	68	3	1	2
ENSG00000168298	ENSG00000184357	3.84e-35	71	95.775	68	3	2	1
ENSG00000185009	ENSG00000035403	0	369	100	369	0	2	-1
ENSG00000035403	ENSG00000185009	0	369	100	369	0	-1	2
ENSG00000116721	ENSG00000204481	0	486	96.091	467	19	-3	-1
ENSG00000204481	ENSG00000116721	0	486	96.091	467	19	-1	-3
ENSG00000177613	ENSG00000101811	0	208	87.5	182	26	1	2
ENSG00000101811	ENSG00000177613	0	216	86.111	186	30	2	1
ENSG00000182255	ENSG00000177272	6.96e-172	133	91.729	122	11	2	3
ENSG00000177272	ENSG00000182255	5.55e-173	147	89.796	132	15	3	2
ENSG00000241484	ENSG00000248405	0	269	100	269	0	1	3
ENSG00000248405	ENSG00000241484	0	269	100	269	0	3	1
ENSG00000183682	ENSG00000116985	0	325	95.692	311	14	-3	-1
ENSG00000116985	ENSG00000183682	0	331	95.77	317	14	-1	-3
ENSG00000176490	ENSG00000165023	2.83e-101	126	86.508	109	17	2	1
ENSG00000165023	ENSG00000176490	4.64e-93	129	84.496	109	20	1	2
ENSG00000187634	ENSG00000188976	4.9e-72	124	100	124	0	2	-1
ENSG00000188976	ENSG00000187634	5.4e-72	124	100	124	0	-1	2
ENSG00000076685	ENSG00000148842	0	528	100	528	0	-1	1
ENSG00000148842	ENSG00000076685	0	528	100	528	0	1	-1
ENSG00000099290	ENSG00000172661	0	958	98.225	941	17	1	3
ENSG00000172661	ENSG00000099290	0	554	98.917	548	6	3	1
ENSG00000169594	ENSG00000173068	0	80	87.5	70	10	3	2
ENSG00000173068	ENSG00000169594	0	80	87.5	70	10	2	3
ENSG00000119711	ENSG00000119636	6.16e-45	65	93.846	61	4	-2	2
ENSG00000119636	ENSG00000119711	8.88e-43	65	93.846	61	4	2	-2
ENSG00000177143	ENSG00000147400	1.09e-38	52	90.385	47	5	-1	-3
ENSG00000147400	ENSG00000177143	5.87e-31	87	85.057	74	13	-3	-1
ENSG00000184014	ENSG00000170456	0	96	84.375	81	15	1	2
ENSG00000170456	ENSG00000184014	0	101	82.178	83	18	2	1
ENSG00000159899	ENSG00000169418	0	368	80.435	296	72	1	2
ENSG00000169418	ENSG00000159899	0	368	80.435	296	72	2	1
ENSG00000244734	ENSG00000223609	1.73e-87	161	85.093	137	24	-3	-1
ENSG00000223609	ENSG00000244734	2.29e-87	161	85.093	137	24	-1	-3
ENSG00000124593	ENSG00000278224	0	279	100	279	0	3	1
ENSG00000278224	ENSG00000124593	0	279	100	279	0	1	3
ENSG00000177138	ENSG00000183304	4.27e-124	87	94.253	82	5	-3	-2
ENSG00000183304	ENSG00000177138	1.11e-151	92	94.565	87	5	-2	-3
ENSG00000184814	ENSG00000206260	1.5e-121	141	88.652	125	16	-3	-1
ENSG00000206260	ENSG00000184814	2.94e-119	125	88.8	111	14	-1	-3
ENSG00000135702	ENSG00000183196	0	364	86.538	315	49	1	3
ENSG00000183196	ENSG00000135702	0	360	86.944	313	47	3	1
ENSG00000196981	ENSG00000196363	0	301	89.369	269	32	2	1
ENSG00000196363	ENSG00000196981	0	320	87.188	279	41	1	2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	2	-2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	-3	1
ENSG00000175029	ENSG00000019995	0	622	100	622	0	1	-1
ENSG00000019995	ENSG00000175029	0	622	100	622	0	-2	2
ENSG00000019995	ENSG00000175029	0	622	100	622	0	1	-3
ENSG00000019995	ENSG00000175029	0	622	100	622	0	-1	1
ENSG00000117009	ENSG00000054277	0	504	100	504	0	-1	3
