GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0042623	ATPase activity, coupled	18	23517	ENSG00000039123	MTREX
GO:0005216	ion channel activity	18	10369	ENSG00000166862	CACNG2
GO:0004984	olfactory receptor activity	18	8387	ENSG00000180016	OR1E1
GO:0022838	substrate-specific channel activity	18	10369	ENSG00000166862	CACNG2
GO:0015267	channel activity	18	10369	ENSG00000166862	CACNG2
GO:0022803	passive transmembrane transporter activity	18	10369	ENSG00000166862	CACNG2
GO:0022839	ion gated channel activity	17	10369	ENSG00000166862	CACNG2
GO:0022836	gated channel activity	17	10369	ENSG00000166862	CACNG2
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	6495	ENSG00000126778	SIX1
GO:0000987	proximal promoter sequence-specific DNA binding	17	3670	ENSG00000016082	ISL1
GO:0031625	ubiquitin protein ligase binding	16	5899	ENSG00000144118	RALB
GO:0003713	transcription coactivator activity	16	2648	ENSG00000108773	KAT2A
GO:0044389	ubiquitin-like protein ligase binding	16	5899	ENSG00000144118	RALB
GO:0008509	anion transmembrane transporter activity	16	6584	ENSG00000197375	SLC22A5
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	3670	ENSG00000016082	ISL1
GO:0042393	histone binding	14	10498	ENSG00000142453	CARM1
GO:0015291	secondary active transmembrane transporter activity	14	6584	ENSG00000197375	SLC22A5
GO:0004252	serine-type endopeptidase activity	13	7177	ENSG00000172236	TPSAB1
GO:0008236	serine-type peptidase activity	13	7177	ENSG00000172236	TPSAB1
GO:0017171	serine hydrolase activity	13	7177	ENSG00000172236	TPSAB1
GO:0003779	actin binding	13	4622	ENSG00000264424	MYH4
GO:0004842	ubiquitin-protein transferase activity	13	54926	ENSG00000107341	UBE2R2
GO:0019787	ubiquitin-like protein transferase activity	13	54926	ENSG00000107341	UBE2R2
GO:0140030	modification-dependent protein binding	12	29117	ENSG00000166164	BRD7
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	9096	ENSG00000112837	TBX18
GO:0003714	transcription corepressor activity	12	9096	ENSG00000112837	TBX18
GO:0030246	carbohydrate binding	12	5968	ENSG00000172023	REG1B
GO:0005261	cation channel activity	12	10369	ENSG00000166862	CACNG2
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	514	ENSG00000124172	ATP5F1E
GO:0005200	structural constituent of cytoskeleton	11	3872	ENSG00000128422	KRT17
GO:0020037	heme binding	11	3040	ENSG00000188536	HBA2
GO:0046906	tetrapyrrole binding	11	3040	ENSG00000188536	HBA2
GO:0015276	ligand-gated ion channel activity	11	610	ENSG00000099822	HCN2
GO:0022834	ligand-gated channel activity	11	610	ENSG00000099822	HCN2
GO:0005244	voltage-gated ion channel activity	11	10369	ENSG00000166862	CACNG2
GO:0005516	calmodulin binding	11	4622	ENSG00000264424	MYH4
GO:0022832	voltage-gated channel activity	11	10369	ENSG00000166862	CACNG2
GO:0019887	protein kinase regulator activity	11	7532	ENSG00000170027	YWHAG
GO:0019207	kinase regulator activity	11	7532	ENSG00000170027	YWHAG
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	6615	ENSG00000124216	SNAI1
GO:0016757	transferase activity, transferring glycosyl groups	11	5834	ENSG00000100994	PYGB
GO:0015631	tubulin binding	11	4622	ENSG00000264424	MYH4
GO:0060589	nucleoside-triphosphatase regulator activity	11	5864	ENSG00000105649	RAB3A
GO:0050839	cell adhesion molecule binding	11	5586	ENSG00000065243	PKN2
GO:0031491	nucleosome binding	10	440093	ENSG00000188375	H3F3C
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	10	6615	ENSG00000124216	SNAI1
GO:0015085	calcium ion transmembrane transporter activity	10	10369	ENSG00000166862	CACNG2
GO:0004386	helicase activity	10	26038	ENSG00000116254	CHD5
GO:0005506	iron ion binding	10	3039	ENSG00000206172	HBA1
GO:0017048	Rho GTPase binding	10	1857	ENSG00000161202	DVL3
GO:0000287	magnesium ion binding	10	250	ENSG00000163283	ALPP
GO:0005539	glycosaminoglycan binding	10	7060	ENSG00000113296	THBS4
GO:0008168	methyltransferase activity	10	57570	ENSG00000126814	TRMT5
GO:0061630	ubiquitin protein ligase activity	10	54926	ENSG00000107341	UBE2R2
GO:0016741	transferase activity, transferring one-carbon groups	10	57570	ENSG00000126814	TRMT5
GO:0008514	organic anion transmembrane transporter activity	10	6584	ENSG00000197375	SLC22A5
GO:0061659	ubiquitin-like protein ligase activity	10	54926	ENSG00000107341	UBE2R2
GO:1901681	sulfur compound binding	10	7060	ENSG00000113296	THBS4
GO:0005088	Ras guanyl-nucleotide exchange factor activity	10	8997	ENSG00000160145	KALRN
GO:0008017	microtubule binding	10	4622	ENSG00000264424	MYH4
GO:0042277	peptide binding	10	10945	ENSG00000105438	KDELR1
GO:0005126	cytokine receptor binding	10	10637	ENSG00000243709	LEFTY1
GO:0033218	amide binding	10	10945	ENSG00000105438	KDELR1
GO:0005085	guanyl-nucleotide exchange factor activity	10	8997	ENSG00000160145	KALRN
GO:0015293	symporter activity	9	6584	ENSG00000197375	SLC22A5
GO:0022843	voltage-gated cation channel activity	9	10369	ENSG00000166862	CACNG2
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	9	200316	ENSG00000128394	APOBEC3F
GO:0035257	nuclear hormone receptor binding	9	5585	ENSG00000123143	PKN1
GO:0008083	growth factor activity	9	5967	ENSG00000115386	REG1A
GO:0015103	inorganic anion transmembrane transporter activity	9	6584	ENSG00000197375	SLC22A5
GO:0051427	hormone receptor binding	9	5585	ENSG00000123143	PKN1
GO:0140097	catalytic activity, acting on DNA	9	79008	ENSG00000181625	SLX1B
GO:0016758	transferase activity, transferring hexosyl groups	9	5834	ENSG00000100994	PYGB
GO:0005125	cytokine activity	9	7044	ENSG00000143768	LEFTY2
GO:0016746	transferase activity, transferring acyl groups	9	8850	ENSG00000114166	KAT2B
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	9	6495	ENSG00000126778	SIX1
GO:0030695	GTPase regulator activity	9	60682	ENSG00000112305	SMAP1
GO:0042578	phosphoric ester hydrolase activity	9	5604	ENSG00000169032	MAP2K1
GO:0140104	molecular carrier activity	8	3039	ENSG00000206172	HBA1
GO:0019825	oxygen binding	8	3039	ENSG00000206172	HBA1
GO:0019003	GDP binding	8	5899	ENSG00000144118	RALB
GO:0015297	antiporter activity	8	6584	ENSG00000197375	SLC22A5
GO:0015238	drug transmembrane transporter activity	8	57030	ENSG00000104888	SLC17A7
GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	8	6662	ENSG00000125398	SOX9
GO:0001104	RNA polymerase II transcription cofactor activity	8	9096	ENSG00000112837	TBX18
GO:0035326	enhancer binding	8	6662	ENSG00000125398	SOX9
GO:0042826	histone deacetylase binding	8	8850	ENSG00000114166	KAT2B
GO:0030594	neurotransmitter receptor activity	8	2559	ENSG00000145863	GABRA6
GO:0005262	calcium channel activity	8	10369	ENSG00000166862	CACNG2
GO:0008201	heparin binding	8	7060	ENSG00000113296	THBS4
GO:0016829	lyase activity	8	1652	ENSG00000099977	DDT
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	8	8850	ENSG00000114166	KAT2B
GO:0050662	coenzyme binding	8	5834	ENSG00000100994	PYGB
GO:0005096	GTPase activator activity	8	60682	ENSG00000112305	SMAP1
GO:0140098	catalytic activity, acting on RNA	8	23517	ENSG00000039123	MTREX
GO:0004857	enzyme inhibitor activity	8	2644	ENSG00000137880	GCHFR
GO:0004402	histone acetyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0061733	peptide-lysine-N-acetyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0034212	peptide N-acetyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0016782	transferase activity, transferring sulfur-containing groups	7	64064	ENSG00000198754	OXCT2
GO:0030295	protein kinase activator activity	7	5604	ENSG00000169032	MAP2K1
GO:0005230	extracellular ligand-gated ion channel activity	7	2557	ENSG00000109158	GABRA4
GO:0019209	kinase activator activity	7	5604	ENSG00000169032	MAP2K1
GO:0008080	N-acetyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0035258	steroid hormone receptor binding	7	5585	ENSG00000123143	PKN1
GO:0015108	chloride transmembrane transporter activity	7	57468	ENSG00000124140	SLC12A5
GO:0016410	N-acyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0016407	acetyltransferase activity	7	8850	ENSG00000114166	KAT2B
GO:0031490	chromatin DNA binding	7	440093	ENSG00000188375	H3F3C
GO:0099094	ligand-gated cation channel activity	7	10021	ENSG00000138622	HCN4
GO:0003777	microtubule motor activity	7	4622	ENSG00000264424	MYH4
GO:0043492	ATPase activity, coupled to movement of substances	7	79895	ENSG00000104043	ATP8B4
GO:0002020	protease binding	7	1311	ENSG00000105664	COMP
GO:0004519	endonuclease activity	7	548593	ENSG00000132207	SLX1A
GO:0003774	motor activity	7	4622	ENSG00000264424	MYH4
GO:0001047	core promoter binding	7	26523	ENSG00000092847	AGO1
GO:0008194	UDP-glycosyltransferase activity	7	135152	ENSG00000112309	B3GAT2
GO:0016853	isomerase activity	7	91734	ENSG00000148377	IDI2
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	7	57570	ENSG00000126814	TRMT5
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	7	1548	ENSG00000255974	CYP2A6
GO:0015079	potassium ion transmembrane transporter activity	7	10723	ENSG00000113504	SLC12A7
GO:0017137	Rab GTPase binding	7	9098	ENSG00000129204	USP6
GO:0043177	organic acid binding	7	80765	ENSG00000172345	STARD5
GO:0008234	cysteine-type peptidase activity	7	9098	ENSG00000129204	USP6
GO:0004518	nuclease activity	7	548593	ENSG00000132207	SLX1A
GO:0045296	cadherin binding	7	10893	ENSG00000125966	MMP24
GO:0003729	mRNA binding	7	10643	ENSG00000136231	IGF2BP3
GO:0005543	phospholipid binding	7	257364	ENSG00000173548	SNX33
GO:0005344	oxygen carrier activity	6	3039	ENSG00000206172	HBA1
GO:0031683	G-protein beta/gamma-subunit complex binding	6	2776	ENSG00000156052	GNAQ
GO:0031492	nucleosomal DNA binding	6	440093	ENSG00000188375	H3F3C
GO:0001190	transcriptional activator activity, RNA polymerase II transcription factor binding	6	10498	ENSG00000142453	CARM1
GO:0008013	beta-catenin binding	6	10498	ENSG00000142453	CARM1
GO:0030165	PDZ domain binding	6	6584	ENSG00000197375	SLC22A5
GO:0001158	enhancer sequence-specific DNA binding	6	6662	ENSG00000125398	SOX9
GO:0005549	odorant binding	6	390151	ENSG00000181767	OR8H2
GO:0004497	monooxygenase activity	6	1548	ENSG00000255974	CYP2A6
GO:0004222	metalloendopeptidase activity	6	4325	ENSG00000156103	MMP16
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6	160287	ENSG00000166800	LDHAL6A
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	6	9098	ENSG00000129204	USP6
GO:0101005	ubiquitinyl hydrolase activity	6	9098	ENSG00000129204	USP6
GO:0019783	ubiquitin-like protein-specific protease activity	6	9098	ENSG00000129204	USP6
GO:0001653	peptide receptor activity	6	3577	ENSG00000163464	CXCR1
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	6	160287	ENSG00000166800	LDHAL6A
GO:0001085	RNA polymerase II transcription factor binding	6	6926	ENSG00000135111	TBX3
GO:0005342	organic acid transmembrane transporter activity	6	57084	ENSG00000091664	SLC17A6
GO:0046943	carboxylic acid transmembrane transporter activity	6	57084	ENSG00000091664	SLC17A6
GO:0005057	signal transducer activity, downstream of receptor	6	5595	ENSG00000102882	MAPK3
GO:0004713	protein tyrosine kinase activity	6	5604	ENSG00000169032	MAP2K1
GO:0008237	metallopeptidase activity	6	4325	ENSG00000156103	MMP16
GO:0008022	protein C-terminus binding	6	27161	ENSG00000123908	AGO2
GO:0031406	carboxylic acid binding	6	80765	ENSG00000172345	STARD5
GO:0016791	phosphatase activity	6	5604	ENSG00000169032	MAP2K1
GO:0008519	ammonium transmembrane transporter activity	5	6584	ENSG00000197375	SLC22A5
GO:0043539	protein serine/threonine kinase activator activity	5	5604	ENSG00000169032	MAP2K1
GO:0016790	thiolester hydrolase activity	5	641371	ENSG00000184227	ACOT1
GO:0005109	frizzled binding	5	1857	ENSG00000161202	DVL3
GO:0004712	protein serine/threonine/tyrosine kinase activity	5	5595	ENSG00000102882	MAPK3
GO:0022824	transmitter-gated ion channel activity	5	2559	ENSG00000145863	GABRA6
GO:0022835	transmitter-gated channel activity	5	2559	ENSG00000145863	GABRA6
GO:0015179	L-amino acid transmembrane transporter activity	5	57084	ENSG00000091664	SLC17A6
GO:0099516	ion antiporter activity	5	6584	ENSG00000197375	SLC22A5
GO:0035064	methylated histone binding	5	1105	ENSG00000153922	CHD1
GO:0140034	methylation-dependent protein binding	5	1105	ENSG00000153922	CHD1
GO:0070063	RNA polymerase binding	5	27161	ENSG00000123908	AGO2
GO:0015171	amino acid transmembrane transporter activity	5	57084	ENSG00000091664	SLC17A6
GO:0005254	chloride channel activity	5	2557	ENSG00000109158	GABRA4
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	5	64146	ENSG00000258429	PDF
GO:0005253	anion channel activity	5	2557	ENSG00000109158	GABRA4
GO:0008026	ATP-dependent helicase activity	5	1108	ENSG00000111642	CHD4
GO:0070035	purine NTP-dependent helicase activity	5	1108	ENSG00000111642	CHD4
GO:0015294	solute:cation symporter activity	5	57468	ENSG00000124140	SLC12A5
GO:0047485	protein N-terminus binding	5	805	ENSG00000143933	CALM2
GO:0016651	oxidoreductase activity, acting on NAD(P)H	5	5230	ENSG00000102144	PGK1
GO:0005179	hormone activity	5	551	ENSG00000101200	AVP
GO:0004702	signal transducer, downstream of receptor, with serine/threonine kinase activity	5	5595	ENSG00000102882	MAPK3
GO:0008528	G-protein coupled peptide receptor activity	5	3577	ENSG00000163464	CXCR1
GO:0016247	channel regulator activity	5	10369	ENSG00000166862	CACNG2
GO:0005319	lipid transporter activity	5	79895	ENSG00000104043	ATP8B4
GO:0015081	sodium ion transmembrane transporter activity	5	610	ENSG00000099822	HCN2
GO:0030674	protein binding, bridging	5	10140	ENSG00000141232	TOB1
GO:0051015	actin filament binding	5	4622	ENSG00000264424	MYH4
GO:0060090	molecular adaptor activity	5	10140	ENSG00000141232	TOB1
GO:0035091	phosphatidylinositol binding	5	79856	ENSG00000157734	SNX22
GO:0015651	quaternary ammonium group transmembrane transporter activity	4	6584	ENSG00000197375	SLC22A5
GO:0017154	semaphorin receptor activity	4	5362	ENSG00000076356	PLXNA2
GO:0004126	cytidine deaminase activity	4	200316	ENSG00000128394	APOBEC3F
GO:0004708	MAP kinase kinase activity	4	5595	ENSG00000102882	MAPK3
GO:0070492	oligosaccharide binding	4	5968	ENSG00000172023	REG1B
GO:0004012	phospholipid-translocating ATPase activity	4	57198	ENSG00000143515	ATP8B2
GO:0070696	transmembrane receptor protein serine/threonine kinase binding	4	653275	ENSG00000152093	CFC1B
GO:0033612	receptor serine/threonine kinase binding	4	653275	ENSG00000152093	CFC1B
GO:0015101	organic cation transmembrane transporter activity	4	6584	ENSG00000197375	SLC22A5
GO:0043425	bHLH transcription factor binding	4	6662	ENSG00000125398	SOX9
GO:0004683	calmodulin-dependent protein kinase activity	4	57118	ENSG00000183049	CAMK1D
GO:0008175	tRNA methyltransferase activity	4	55798	ENSG00000165055	METTL2B
GO:0099604	ligand-gated calcium channel activity	4	2905	ENSG00000161509	GRIN2C
GO:0005217	intracellular ligand-gated ion channel activity	4	10021	ENSG00000138622	HCN4
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	4	200316	ENSG00000128394	APOBEC3F
GO:0019239	deaminase activity	4	200316	ENSG00000128394	APOBEC3F
GO:0048020	CCR chemokine receptor binding	4	245909	ENSG00000186579	DEFB106A
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	4	284541	ENSG00000162365	CYP4A22
GO:0004601	peroxidase activity	4	3040	ENSG00000188536	HBA2
GO:0031593	polyubiquitin modification-dependent protein binding	4	84142	ENSG00000163322	ABRAXAS1
GO:0005048	signal sequence binding	4	10945	ENSG00000105438	KDELR1
GO:0005231	excitatory extracellular ligand-gated ion channel activity	4	2906	ENSG00000105464	GRIN2D
GO:0001102	RNA polymerase II activating transcription factor binding	4	6926	ENSG00000135111	TBX3
GO:0005160	transforming growth factor beta receptor binding	4	7044	ENSG00000143768	LEFTY2
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	4	3040	ENSG00000188536	HBA2
GO:0016860	intramolecular oxidoreductase activity	4	91734	ENSG00000148377	IDI2
GO:0001191	transcriptional repressor activity, RNA polymerase II transcription factor binding	4	9096	ENSG00000112837	TBX18
GO:0008146	sulfotransferase activity	4	4166	ENSG00000183196	CHST6
GO:0045182	translation regulator activity	4	27161	ENSG00000123908	AGO2
GO:0005548	phospholipid transporter activity	4	57198	ENSG00000143515	ATP8B2
GO:0005518	collagen binding	4	1311	ENSG00000105664	COMP
GO:0008173	RNA methyltransferase activity	4	55798	ENSG00000165055	METTL2B
GO:0003725	double-stranded RNA binding	4	27161	ENSG00000123908	AGO2
GO:0042379	chemokine receptor binding	4	245909	ENSG00000186579	DEFB106A
GO:0048365	Rac GTPase binding	4	1857	ENSG00000161202	DVL3
GO:0004536	deoxyribonuclease activity	4	79008	ENSG00000181625	SLX1B
GO:0002039	p53 binding	4	1387	ENSG00000005339	CREBBP
GO:0033613	activating transcription factor binding	4	6926	ENSG00000135111	TBX3
GO:0046332	SMAD binding	4	8928	ENSG00000160973	FOXH1
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	4	3021	ENSG00000132475	H3F3B
GO:0051117	ATPase binding	4	5899	ENSG00000144118	RALB
GO:0004843	thiol-dependent ubiquitin-specific protease activity	4	84669	ENSG00000170832	USP32
GO:0008094	DNA-dependent ATPase activity	4	1105	ENSG00000153922	CHD1
GO:0016209	antioxidant activity	4	3040	ENSG00000188536	HBA2
GO:0001046	core promoter sequence-specific DNA binding	4	3021	ENSG00000132475	H3F3B
GO:0008565	protein transporter activity	4	3840	ENSG00000186432	KPNA4
GO:0005249	voltage-gated potassium channel activity	4	10021	ENSG00000138622	HCN4
GO:0042562	hormone binding	4	89832	ENSG00000166664	CHRFAM7A
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	4	389852	ENSG00000171489	SPACA5
GO:0005178	integrin binding	4	2247	ENSG00000138685	FGF2
GO:0044325	ion channel binding	4	805	ENSG00000143933	CALM2
GO:0043021	ribonucleoprotein complex binding	4	55176	ENSG00000065665	SEC61A2
GO:0140101	catalytic activity, acting on a tRNA	4	55798	ENSG00000165055	METTL2B
GO:0005267	potassium channel activity	4	10021	ENSG00000138622	HCN4
GO:0016798	hydrolase activity, acting on glycosyl bonds	4	389852	ENSG00000171489	SPACA5
GO:0019838	growth factor binding	4	5159	ENSG00000113721	PDGFRB
GO:0003823	antigen binding	4	3117	ENSG00000196735	HLA-DQA1
GO:0003823	antigen binding	4	3117	ENSG00000237541	HLA-DQA1
GO:0032395	MHC class II receptor activity	3	3117	ENSG00000196735	HLA-DQA1
GO:0032395	MHC class II receptor activity	3	3117	ENSG00000237541	HLA-DQA1
GO:0070410	co-SMAD binding	3	8287	ENSG00000114374	USP9Y
GO:0034450	ubiquitin-ubiquitin ligase activity	3	57162	ENSG00000197329	PELI1
GO:0032794	GTPase activating protein binding	3	2770	ENSG00000127955	GNAI1
GO:0004551	nucleotide diphosphatase activity	3	170685	ENSG00000122824	NUDT10
GO:0004383	guanylate cyclase activity	3	4882	ENSG00000159899	NPR2
GO:0008391	arachidonic acid monooxygenase activity	3	1548	ENSG00000255974	CYP2A6
GO:0008392	arachidonic acid epoxygenase activity	3	1548	ENSG00000255974	CYP2A6
GO:0015215	nucleotide transmembrane transporter activity	3	292	ENSG00000005022	SLC25A5
GO:0004016	adenylate cyclase activity	3	4882	ENSG00000159899	NPR2
GO:0035173	histone kinase activity	3	5562	ENSG00000132356	PRKAA1
GO:0047617	acyl-CoA hydrolase activity	3	641371	ENSG00000184227	ACOT1
GO:0070577	lysine-acetylated histone binding	3	29117	ENSG00000166164	BRD7
GO:0140033	acetylation-dependent protein binding	3	29117	ENSG00000166164	BRD7
GO:0005234	extracellularly glutamate-gated ion channel activity	3	2906	ENSG00000105464	GRIN2D
GO:0099095	ligand-gated anion channel activity	3	2557	ENSG00000109158	GABRA4
GO:0016289	CoA hydrolase activity	3	641371	ENSG00000184227	ACOT1
GO:0016849	phosphorus-oxygen lyase activity	3	4882	ENSG00000159899	NPR2
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	3	79008	ENSG00000181625	SLX1B
GO:0009975	cyclase activity	3	4882	ENSG00000159899	NPR2
GO:0030742	GTP-dependent protein binding	3	115827	ENSG00000152932	RAB3C
GO:0048027	mRNA 5'-UTR binding	3	10642	ENSG00000159217	IGF2BP1
GO:0070840	dynein complex binding	3	636	ENSG00000151746	BICD1
GO:0015605	organophosphate ester transmembrane transporter activity	3	292	ENSG00000005022	SLC25A5
GO:0030552	cAMP binding	3	10021	ENSG00000138622	HCN4
GO:0035198	miRNA binding	3	26523	ENSG00000092847	AGO1
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	3	23527	ENSG00000114331	ACAP2
GO:0001637	G-protein coupled chemoattractant receptor activity	3	3579	ENSG00000180871	CXCR2
GO:0004950	chemokine receptor activity	3	3579	ENSG00000180871	CXCR2
GO:0042605	peptide antigen binding	3	3123	ENSG00000196126	HLA-DRB1
GO:0001106	RNA polymerase II transcription corepressor activity	3	9096	ENSG00000112837	TBX18
GO:0015491	cation:cation antiporter activity	3	6584	ENSG00000197375	SLC22A5
GO:0097718	disordered domain specific binding	3	808	ENSG00000160014	CALM3
GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	3	79008	ENSG00000181625	SLX1B
GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	3	4990	ENSG00000184302	SIX6
GO:0061980	regulatory RNA binding	3	26523	ENSG00000092847	AGO1
GO:0015020	glucuronosyltransferase activity	3	54600	ENSG00000241119	UGT1A9
GO:0015298	solute:cation antiporter activity	3	6584	ENSG00000197375	SLC22A5
GO:0004003	ATP-dependent DNA helicase activity	3	1105	ENSG00000153922	CHD1
GO:0005310	dicarboxylic acid transmembrane transporter activity	3	57084	ENSG00000091664	SLC17A6
GO:0015932	nucleobase-containing compound transmembrane transporter activity	3	292	ENSG00000005022	SLC25A5
GO:0030551	cyclic nucleotide binding	3	10021	ENSG00000138622	HCN4
GO:0043394	proteoglycan binding	3	7057	ENSG00000137801	THBS1
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	3	2559	ENSG00000145863	GABRA6
GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	3	2559	ENSG00000145863	GABRA6
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3	548593	ENSG00000132207	SLX1A
GO:0030331	estrogen receptor binding	3	25879	ENSG00000164934	DCAF13
GO:0098960	postsynaptic neurotransmitter receptor activity	3	2559	ENSG00000145863	GABRA6
GO:0001221	transcription cofactor binding	3	6496	ENSG00000138083	SIX3
GO:0005245	voltage-gated calcium channel activity	3	10369	ENSG00000166862	CACNG2
GO:0035254	glutamate receptor binding	3	815	ENSG00000070808	CAMK2A
GO:0015036	disulfide oxidoreductase activity	3	5230	ENSG00000102144	PGK1
GO:0050681	androgen receptor binding	3	2033	ENSG00000100393	EP300
GO:0001105	RNA polymerase II transcription coactivator activity	3	10498	ENSG00000142453	CARM1
GO:0000993	RNA polymerase II core binding	3	27161	ENSG00000123908	AGO2
GO:0003678	DNA helicase activity	3	1105	ENSG00000153922	CHD1
GO:0004520	endodeoxyribonuclease activity	3	79008	ENSG00000181625	SLX1B
GO:0051018	protein kinase A binding	3	6262	ENSG00000198626	RYR2
GO:0042165	neurotransmitter binding	3	89832	ENSG00000166664	CHRFAM7A
GO:0043175	RNA polymerase core enzyme binding	3	27161	ENSG00000123908	AGO2
GO:0005326	neurotransmitter transporter activity	3	57084	ENSG00000091664	SLC17A6
GO:0030170	pyridoxal phosphate binding	3	5834	ENSG00000100994	PYGB
GO:0043621	protein self-association	3	6262	ENSG00000198626	RYR2
GO:0070279	vitamin B6 binding	3	5834	ENSG00000100994	PYGB
GO:0051287	NAD binding	3	11162	ENSG00000170917	NUDT6
GO:0097110	scaffold protein binding	3	5605	ENSG00000126934	MAP2K2
GO:0001098	basal transcription machinery binding	3	27161	ENSG00000123908	AGO2
GO:0001099	basal RNA polymerase II transcription machinery binding	3	27161	ENSG00000123908	AGO2
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	3	5230	ENSG00000102144	PGK1
GO:0033293	monocarboxylic acid binding	3	54600	ENSG00000241119	UGT1A9
GO:0017022	myosin binding	3	5864	ENSG00000105649	RAB3A
GO:0019829	cation-transporting ATPase activity	3	344905	ENSG00000187527	ATP13A5
GO:0003684	damaged DNA binding	3	2033	ENSG00000100393	EP300
GO:0022853	active ion transmembrane transporter activity	3	344905	ENSG00000187527	ATP13A5
GO:0042625	ATPase coupled ion transmembrane transporter activity	3	344905	ENSG00000187527	ATP13A5
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	3	5159	ENSG00000113721	PDGFRB
GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	3	10498	ENSG00000142453	CARM1
GO:0052813	phosphatidylinositol bisphosphate kinase activity	3	5159	ENSG00000113721	PDGFRB
GO:0001618	virus receptor activity	3	3304	ENSG00000204388	HSPA1B
GO:0104005	hijacked molecular function	3	3304	ENSG00000204388	HSPA1B
GO:0035004	phosphatidylinositol 3-kinase activity	3	5159	ENSG00000113721	PDGFRB
GO:0051219	phosphoprotein binding	3	5595	ENSG00000102882	MAPK3
GO:0005089	Rho guanyl-nucleotide exchange factor activity	3	8997	ENSG00000160145	KALRN
GO:0003727	single-stranded RNA binding	3	26523	ENSG00000092847	AGO1
GO:0004197	cysteine-type endopeptidase activity	3	2923	ENSG00000167004	PDIA3
GO:0008081	phosphoric diester hydrolase activity	3	5139	ENSG00000172572	PDE3A
GO:0008276	protein methyltransferase activity	3	110599564	ENSG00000145194	EEF1AKMT4
GO:0004896	cytokine receptor activity	3	3579	ENSG00000180871	CXCR2
GO:0004860	protein kinase inhibitor activity	3	7532	ENSG00000170027	YWHAG
GO:0008170	N-methyltransferase activity	3	110599564	ENSG00000145194	EEF1AKMT4
GO:0019210	kinase inhibitor activity	3	7532	ENSG00000170027	YWHAG
GO:1902936	phosphatidylinositol bisphosphate binding	3	23527	ENSG00000114331	ACAP2
GO:0019955	cytokine binding	3	3577	ENSG00000163464	CXCR1
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	3	344905	ENSG00000187527	ATP13A5
GO:0051082	unfolded protein binding	3	3304	ENSG00000204388	HSPA1B
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	3	344905	ENSG00000187527	ATP13A5
GO:0015399	primary active transmembrane transporter activity	3	344905	ENSG00000187527	ATP13A5
GO:0015078	proton transmembrane transporter activity	3	514	ENSG00000124172	ATP5F1E
GO:0070851	growth factor receptor binding	3	5159	ENSG00000113721	PDGFRB
GO:0019842	vitamin binding	3	5834	ENSG00000100994	PYGB
