GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0046888	negative regulation of hormone secretion	2	94121	ENSG00000102362	SYTL4
GO:0048857	neural nucleus development	2	515	ENSG00000116459	ATP5PB
GO:0021872	forebrain generation of neurons	2	6656	ENSG00000182968	SOX1
GO:0061371	determination of heart left/right asymmetry	2	6926	ENSG00000135111	TBX3
GO:0003143	embryonic heart tube morphogenesis	2	6926	ENSG00000135111	TBX3
GO:0033077	T cell differentiation in thymus	2	678	ENSG00000152518	ZFP36L2
GO:0042733	embryonic digit morphogenesis	2	79977	ENSG00000083307	GRHL2
GO:0051926	negative regulation of calcium ion transport	2	29979	ENSG00000135018	UBQLN1
GO:0015807	L-amino acid transport	2	57084	ENSG00000091664	SLC17A6
GO:0015914	phospholipid transport	2	79895	ENSG00000104043	ATP8B4
GO:0000281	mitotic cytokinesis	2	6711	ENSG00000115306	SPTBN1
GO:0006695	cholesterol biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0032611	interleukin-1 beta production	2	80149	ENSG00000163874	ZC3H12A
GO:0043647	inositol phosphate metabolic process	2	3632	ENSG00000068383	INPP5A
GO:0070373	negative regulation of ERK1 and ERK2 cascade	2	10048	ENSG00000010017	RANBP9
GO:0071359	cellular response to dsRNA	2	27161	ENSG00000123908	AGO2
GO:0030810	positive regulation of nucleotide biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0032024	positive regulation of insulin secretion	2	4825	ENSG00000163623	NKX6-1
GO:0050688	regulation of defense response to virus	2	55601	ENSG00000137628	DDX60
GO:1900373	positive regulation of purine nucleotide biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0032945	negative regulation of mononuclear cell proliferation	2	6664	ENSG00000176887	SOX11
GO:0043242	negative regulation of protein complex disassembly	2	6711	ENSG00000115306	SPTBN1
GO:0050672	negative regulation of lymphocyte proliferation	2	6664	ENSG00000176887	SOX11
GO:0071300	cellular response to retinoic acid	2	7473	ENSG00000108379	WNT3
GO:1901264	carbohydrate derivative transport	2	291	ENSG00000151729	SLC25A4
GO:1902653	secondary alcohol biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0009301	snRNA transcription	2	8812	ENSG00000090061	CCNK
GO:0014032	neural crest cell development	2	5594	ENSG00000100030	MAPK1
GO:0032637	interleukin-8 production	2	2219	ENSG00000085265	FCN1
GO:0042795	snRNA transcription by RNA polymerase II	2	8812	ENSG00000090061	CCNK
GO:0009583	detection of light stimulus	2	2767	ENSG00000088256	GNA11
GO:0046785	microtubule polymerization	2	10048	ENSG00000010017	RANBP9
GO:0051851	modification by host of symbiont morphology or physiology	2	8812	ENSG00000090061	CCNK
GO:0006283	transcription-coupled nucleotide-excision repair	2	5438	ENSG00000105258	POLR2I
GO:0009988	cell-cell recognition	2	30835	ENSG00000090659	CD209
GO:0070664	negative regulation of leukocyte proliferation	2	6664	ENSG00000176887	SOX11
GO:0014031	mesenchymal cell development	2	5594	ENSG00000100030	MAPK1
GO:0016126	sterol biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0030433	ubiquitin-dependent ERAD pathway	2	5700	ENSG00000100764	PSMC1
GO:0034109	homotypic cell-cell adhesion	2	5156	ENSG00000134853	PDGFRA
GO:0044766	multi-organism transport	2	30835	ENSG00000090659	CD209
GO:0046128	purine ribonucleoside metabolic process	2	22978	ENSG00000076685	NT5C2
GO:0048864	stem cell development	2	5594	ENSG00000100030	MAPK1
GO:1902579	multi-organism localization	2	30835	ENSG00000090659	CD209
GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	2	5700	ENSG00000100764	PSMC1
GO:0032508	DNA duplex unwinding	2	1108	ENSG00000111642	CHD4
GO:0051702	interaction with symbiont	2	8812	ENSG00000090061	CCNK
GO:1903201	regulation of oxidative stress-induced cell death	2	29979	ENSG00000135018	UBQLN1
GO:1903779	regulation of cardiac conduction	2	4881	ENSG00000169418	NPR1
GO:0021536	diencephalon development	2	6496	ENSG00000138083	SIX3
GO:0034644	cellular response to UV	2	7508	ENSG00000154767	XPC
GO:0035050	embryonic heart tube development	2	6926	ENSG00000135111	TBX3
GO:0055013	cardiac muscle cell development	2	5156	ENSG00000134853	PDGFRA
GO:0021675	nerve development	2	6495	ENSG00000126778	SIX1
GO:0042278	purine nucleoside metabolic process	2	22978	ENSG00000076685	NT5C2
GO:0051279	regulation of release of sequestered calcium ion into cytosol	2	5581	ENSG00000171132	PRKCE
GO:0001570	vasculogenesis	2	2294	ENSG00000103241	FOXF1
GO:0006855	drug transmembrane transport	2	57084	ENSG00000091664	SLC17A6
GO:0014033	neural crest cell differentiation	2	5594	ENSG00000100030	MAPK1
GO:0030193	regulation of blood coagulation	2	3170	ENSG00000125798	FOXA2
GO:0034502	protein localization to chromosome	2	6950	ENSG00000120438	TCP1
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	2	5700	ENSG00000100764	PSMC1
GO:0072401	signal transduction involved in DNA integrity checkpoint	2	4849	ENSG00000088038	CNOT3
GO:0072422	signal transduction involved in DNA damage checkpoint	2	4849	ENSG00000088038	CNOT3
GO:1900034	regulation of cellular response to heat	2	815	ENSG00000070808	CAMK2A
GO:1900046	regulation of hemostasis	2	3170	ENSG00000125798	FOXA2
GO:1901216	positive regulation of neuron death	2	7965	ENSG00000106305	AIMP2
GO:0008344	adult locomotory behavior	2	3170	ENSG00000125798	FOXA2
GO:0043044	ATP-dependent chromatin remodeling	2	6594	ENSG00000102038	SMARCA1
GO:0045815	positive regulation of gene expression, epigenetic	2	57492	ENSG00000049618	ARID1B
GO:0046902	regulation of mitochondrial membrane permeability	2	815	ENSG00000070808	CAMK2A
GO:0045682	regulation of epidermis development	2	79977	ENSG00000083307	GRHL2
GO:0051304	chromosome separation	2	9918	ENSG00000010292	NCAPD2
GO:0061640	cytoskeleton-dependent cytokinesis	2	6711	ENSG00000115306	SPTBN1
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	2	1452	ENSG00000113712	CSNK1A1
GO:0032465	regulation of cytokinesis	2	5586	ENSG00000065243	PKN2
GO:0032612	interleukin-1 production	2	80149	ENSG00000163874	ZC3H12A
GO:0055006	cardiac cell development	2	5156	ENSG00000134853	PDGFRA
GO:0010660	regulation of muscle cell apoptotic process	2	815	ENSG00000070808	CAMK2A
GO:0050818	regulation of coagulation	2	3170	ENSG00000125798	FOXA2
GO:0060191	regulation of lipase activity	2	5156	ENSG00000134853	PDGFRA
GO:2000106	regulation of leukocyte apoptotic process	2	6950	ENSG00000120438	TCP1
GO:0002028	regulation of sodium ion transport	2	5581	ENSG00000171132	PRKCE
GO:1900407	regulation of cellular response to oxidative stress	2	29979	ENSG00000135018	UBQLN1
GO:1903076	regulation of protein localization to plasma membrane	2	6711	ENSG00000115306	SPTBN1
GO:0010657	muscle cell apoptotic process	2	815	ENSG00000070808	CAMK2A
GO:0010717	regulation of epithelial to mesenchymal transition	2	3170	ENSG00000125798	FOXA2
GO:0045639	positive regulation of myeloid cell differentiation	2	3202	ENSG00000106004	HOXA5
GO:0090559	regulation of membrane permeability	2	815	ENSG00000070808	CAMK2A
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	2	8812	ENSG00000090061	CCNK
GO:0001942	hair follicle development	2	9355	ENSG00000106689	LHX2
GO:0032414	positive regulation of ion transmembrane transporter activity	2	27347	ENSG00000198648	STK39
GO:0001656	metanephros development	2	6495	ENSG00000126778	SIX1
GO:0048709	oligodendrocyte differentiation	2	4825	ENSG00000163623	NKX6-1
GO:0060333	interferon-gamma-mediated signaling pathway	2	815	ENSG00000070808	CAMK2A
GO:1901019	regulation of calcium ion transmembrane transporter activity	2	29979	ENSG00000135018	UBQLN1
GO:0022404	molting cycle process	2	9355	ENSG00000106689	LHX2
GO:0022405	hair cycle process	2	9355	ENSG00000106689	LHX2
GO:0098773	skin epidermis development	2	9355	ENSG00000106689	LHX2
GO:0032088	negative regulation of NF-kappaB transcription factor activity	2	80149	ENSG00000163874	ZC3H12A
GO:0036473	cell death in response to oxidative stress	2	29979	ENSG00000135018	UBQLN1
GO:0097327	response to antineoplastic agent	2	80149	ENSG00000163874	ZC3H12A
GO:0090277	positive regulation of peptide hormone secretion	2	4825	ENSG00000163623	NKX6-1
GO:0000045	autophagosome assembly	2	29979	ENSG00000135018	UBQLN1
GO:0030219	megakaryocyte differentiation	2	8850	ENSG00000114166	KAT2B
GO:1904029	regulation of cyclin-dependent protein kinase activity	2	8812	ENSG00000090061	CCNK
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	2	5700	ENSG00000100764	PSMC1
GO:0021782	glial cell development	2	6664	ENSG00000176887	SOX11
GO:0022600	digestive system process	2	1645	ENSG00000187134	AKR1C1
GO:0036503	ERAD pathway	2	5700	ENSG00000100764	PSMC1
GO:1902882	regulation of response to oxidative stress	2	29979	ENSG00000135018	UBQLN1
GO:1904375	regulation of protein localization to cell periphery	2	6711	ENSG00000115306	SPTBN1
GO:0010906	regulation of glucose metabolic process	2	8850	ENSG00000114166	KAT2B
GO:0018958	phenol-containing compound metabolic process	2	4881	ENSG00000169418	NPR1
GO:0019233	sensory perception of pain	2	5594	ENSG00000100030	MAPK1
GO:0035249	synaptic transmission, glutamatergic	2	57084	ENSG00000091664	SLC17A6
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	2	1452	ENSG00000113712	CSNK1A1
GO:1905037	autophagosome organization	2	29979	ENSG00000135018	UBQLN1
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	2	8531	ENSG00000060138	YBX3
GO:0001657	ureteric bud development	2	6492	ENSG00000112246	SIM1
GO:0010522	regulation of calcium ion transport into cytosol	2	5581	ENSG00000171132	PRKCE
GO:0032091	negative regulation of protein binding	2	146057	ENSG00000128881	TTBK2
GO:0032411	positive regulation of transporter activity	2	27347	ENSG00000198648	STK39
GO:0042752	regulation of circadian rhythm	2	2767	ENSG00000088256	GNA11
GO:0043473	pigmentation	2	2767	ENSG00000088256	GNA11
GO:0072163	mesonephric epithelium development	2	6492	ENSG00000112246	SIM1
GO:0072164	mesonephric tubule development	2	6492	ENSG00000112246	SIM1
GO:0016073	snRNA metabolic process	2	8812	ENSG00000090061	CCNK
GO:0006282	regulation of DNA repair	2	84142	ENSG00000163322	ABRAXAS1
GO:0070498	interleukin-1-mediated signaling pathway	2	5700	ENSG00000100764	PSMC1
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	2	5594	ENSG00000100030	MAPK1
GO:0098781	ncRNA transcription	2	8812	ENSG00000090061	CCNK
GO:0001823	mesonephros development	2	6492	ENSG00000112246	SIM1
GO:0021761	limbic system development	2	6926	ENSG00000135111	TBX3
GO:0071887	leukocyte apoptotic process	2	6950	ENSG00000120438	TCP1
GO:1903828	negative regulation of cellular protein localization	2	146057	ENSG00000128881	TTBK2
GO:0009119	ribonucleoside metabolic process	2	22978	ENSG00000076685	NT5C2
GO:0022037	metencephalon development	2	146057	ENSG00000128881	TTBK2
GO:0048524	positive regulation of viral process	2	5586	ENSG00000065243	PKN2
GO:0052652	cyclic purine nucleotide metabolic process	2	4881	ENSG00000169418	NPR1
GO:1902036	regulation of hematopoietic stem cell differentiation	2	5700	ENSG00000100764	PSMC1
GO:0009190	cyclic nucleotide biosynthetic process	2	4881	ENSG00000169418	NPR1
GO:0030799	regulation of cyclic nucleotide metabolic process	2	4881	ENSG00000169418	NPR1
GO:0032526	response to retinoic acid	2	7473	ENSG00000108379	WNT3
GO:1901606	alpha-amino acid catabolic process	2	8564	ENSG00000117009	KMO
GO:0010508	positive regulation of autophagy	2	5563	ENSG00000162409	PRKAA2
GO:0014013	regulation of gliogenesis	2	4825	ENSG00000163623	NKX6-1
GO:0046058	cAMP metabolic process	2	5140	ENSG00000152270	PDE3B
GO:0010811	positive regulation of cell-substrate adhesion	2	2294	ENSG00000103241	FOXF1
GO:0030218	erythrocyte differentiation	2	3202	ENSG00000106004	HOXA5
GO:0030449	regulation of complement activation	2	10877	ENSG00000134365	CFHR4
GO:0044773	mitotic DNA damage checkpoint	2	4849	ENSG00000088038	CNOT3
GO:0006368	transcription elongation from RNA polymerase II promoter	2	8812	ENSG00000090061	CCNK
GO:0019730	antimicrobial humoral response	2	5967	ENSG00000115386	REG1A
GO:0035601	protein deacylation	2	1108	ENSG00000111642	CHD4
GO:0043279	response to alkaloid	2	5581	ENSG00000171132	PRKCE
GO:0051928	positive regulation of calcium ion transport	2	815	ENSG00000070808	CAMK2A
GO:1904659	glucose transmembrane transport	2	125206	ENSG00000154025	SLC5A10
GO:2000257	regulation of protein activation cascade	2	10877	ENSG00000134365	CFHR4
GO:0010927	cellular component assembly involved in morphogenesis	2	9519	ENSG00000028839	TBPL1
GO:0021987	cerebral cortex development	2	9355	ENSG00000106689	LHX2
GO:0098732	macromolecule deacylation	2	1108	ENSG00000111642	CHD4
GO:1902750	negative regulation of cell cycle G2/M phase transition	2	5700	ENSG00000100764	PSMC1
GO:0006690	icosanoid metabolic process	2	1562	ENSG00000108242	CYP2C18
GO:0009062	fatty acid catabolic process	2	30	ENSG00000060971	ACAA1
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	2	6664	ENSG00000176887	SOX11
GO:0032675	regulation of interleukin-6 production	2	80149	ENSG00000163874	ZC3H12A
GO:0051209	release of sequestered calcium ion into cytosol	2	5581	ENSG00000171132	PRKCE
GO:0051283	negative regulation of sequestering of calcium ion	2	5581	ENSG00000171132	PRKCE
GO:1901532	regulation of hematopoietic progenitor cell differentiation	2	5700	ENSG00000100764	PSMC1
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	2	6664	ENSG00000176887	SOX11
GO:0007052	mitotic spindle organization	2	7283	ENSG00000131462	TUBG1
GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	2	2767	ENSG00000088256	GNA11
GO:0044774	mitotic DNA integrity checkpoint	2	4849	ENSG00000088038	CNOT3
GO:0051282	regulation of sequestering of calcium ion	2	5581	ENSG00000171132	PRKCE
GO:0060218	hematopoietic stem cell differentiation	2	5700	ENSG00000100764	PSMC1
GO:0071156	regulation of cell cycle arrest	2	4849	ENSG00000088038	CNOT3
GO:0007043	cell-cell junction assembly	2	5586	ENSG00000065243	PKN2
GO:0008645	hexose transmembrane transport	2	125206	ENSG00000154025	SLC5A10
GO:0034101	erythrocyte homeostasis	2	3202	ENSG00000106004	HOXA5
GO:0034754	cellular hormone metabolic process	2	7364	ENSG00000171234	UGT2B7
GO:0008543	fibroblast growth factor receptor signaling pathway	2	5594	ENSG00000100030	MAPK1
GO:0015749	monosaccharide transmembrane transport	2	125206	ENSG00000154025	SLC5A10
GO:0019751	polyol metabolic process	2	3632	ENSG00000068383	INPP5A
GO:0046660	female sex differentiation	2	5156	ENSG00000134853	PDGFRA
GO:0050715	positive regulation of cytokine secretion	2	2219	ENSG00000085265	FCN1
GO:0051208	sequestering of calcium ion	2	5581	ENSG00000171132	PRKCE
GO:1905477	positive regulation of protein localization to membrane	2	6711	ENSG00000115306	SPTBN1
GO:0009063	cellular amino acid catabolic process	2	8564	ENSG00000117009	KMO
GO:0018022	peptidyl-lysine methylation	2	110599564	ENSG00000145194	EEF1AKMT4
GO:0022612	gland morphogenesis	2	5361	ENSG00000114554	PLXNA1
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	2	1452	ENSG00000113712	CSNK1A1
GO:0034219	carbohydrate transmembrane transport	2	125206	ENSG00000154025	SLC5A10
GO:0046718	viral entry into host cell	2	2219	ENSG00000085265	FCN1
GO:0032635	interleukin-6 production	2	80149	ENSG00000163874	ZC3H12A
GO:0055088	lipid homeostasis	2	5563	ENSG00000162409	PRKAA2
GO:1903305	regulation of regulated secretory pathway	2	94121	ENSG00000102362	SYTL4
GO:0002223	stimulatory C-type lectin receptor signaling pathway	2	30835	ENSG00000090659	CD209
GO:0045834	positive regulation of lipid metabolic process	2	5156	ENSG00000134853	PDGFRA
GO:0046330	positive regulation of JNK cascade	2	8324	ENSG00000155760	FZD7
GO:0099565	chemical synaptic transmission, postsynaptic	2	2559	ENSG00000145863	GABRA6
GO:0002920	regulation of humoral immune response	2	10877	ENSG00000134365	CFHR4
GO:0008637	apoptotic mitochondrial changes	2	815	ENSG00000070808	CAMK2A
GO:0009116	nucleoside metabolic process	2	22978	ENSG00000076685	NT5C2
GO:0038061	NIK/NF-kappaB signaling	2	5700	ENSG00000100764	PSMC1
GO:0044106	cellular amine metabolic process	2	5700	ENSG00000100764	PSMC1
GO:0002831	regulation of response to biotic stimulus	2	55601	ENSG00000137628	DDX60
GO:0060078	regulation of postsynaptic membrane potential	2	2559	ENSG00000145863	GABRA6
GO:0014065	phosphatidylinositol 3-kinase signaling	2	5594	ENSG00000100030	MAPK1
GO:0019359	nicotinamide nucleotide biosynthetic process	2	8564	ENSG00000117009	KMO
GO:0019363	pyridine nucleotide biosynthetic process	2	8564	ENSG00000117009	KMO
GO:0050728	negative regulation of inflammatory response	2	2294	ENSG00000103241	FOXF1
GO:0050921	positive regulation of chemotaxis	2	7060	ENSG00000113296	THBS4
GO:1902904	negative regulation of supramolecular fiber organization	2	6711	ENSG00000115306	SPTBN1
GO:0046683	response to organophosphorus	2	10021	ENSG00000138622	HCN4
GO:0002433	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	2	5594	ENSG00000100030	MAPK1
GO:0006119	oxidative phosphorylation	2	515	ENSG00000116459	ATP5PB
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	2	5594	ENSG00000100030	MAPK1
GO:0050671	positive regulation of lymphocyte proliferation	2	30835	ENSG00000090659	CD209
GO:0051250	negative regulation of lymphocyte activation	2	6664	ENSG00000176887	SOX11
GO:0072329	monocarboxylic acid catabolic process	2	30	ENSG00000060971	ACAA1
GO:1902850	microtubule cytoskeleton organization involved in mitosis	2	7283	ENSG00000131462	TUBG1
GO:0006354	DNA-templated transcription, elongation	2	8812	ENSG00000090061	CCNK
GO:0032946	positive regulation of mononuclear cell proliferation	2	30835	ENSG00000090659	CD209
GO:0072525	pyridine-containing compound biosynthetic process	2	8564	ENSG00000117009	KMO
GO:0099504	synaptic vesicle cycle	2	57084	ENSG00000091664	SLC17A6
GO:0007062	sister chromatid cohesion	2	8260	ENSG00000102030	NAA10
GO:0007586	digestion	2	1645	ENSG00000187134	AKR1C1
GO:0042737	drug catabolic process	2	1562	ENSG00000108242	CYP2C18
GO:0042770	signal transduction in response to DNA damage	2	4849	ENSG00000088038	CNOT3
GO:0048813	dendrite morphogenesis	2	815	ENSG00000070808	CAMK2A
GO:0051053	negative regulation of DNA metabolic process	2	254225	ENSG00000166439	RNF169
GO:0006090	pyruvate metabolic process	2	5563	ENSG00000162409	PRKAA2
GO:0008203	cholesterol metabolic process	2	5563	ENSG00000162409	PRKAA2
GO:0009308	amine metabolic process	2	5700	ENSG00000100764	PSMC1
GO:0009411	response to UV	2	7508	ENSG00000154767	XPC
GO:0030260	entry into host cell	2	2219	ENSG00000085265	FCN1
GO:0044409	entry into host	2	2219	ENSG00000085265	FCN1
GO:0051806	entry into cell of other organism involved in symbiotic interaction	2	2219	ENSG00000085265	FCN1
GO:0051828	entry into other organism involved in symbiotic interaction	2	2219	ENSG00000085265	FCN1
GO:0061351	neural precursor cell proliferation	2	6496	ENSG00000138083	SIX3
GO:0001837	epithelial to mesenchymal transition	2	3170	ENSG00000125798	FOXA2
GO:0034767	positive regulation of ion transmembrane transport	2	27347	ENSG00000198648	STK39
GO:0038094	Fc-gamma receptor signaling pathway	2	5594	ENSG00000100030	MAPK1
GO:0002431	Fc receptor mediated stimulatory signaling pathway	2	5594	ENSG00000100030	MAPK1
GO:0008584	male gonad development	2	8531	ENSG00000060138	YBX3
GO:0072006	nephron development	2	6495	ENSG00000126778	SIX1
GO:0090263	positive regulation of canonical Wnt signaling pathway	2	5700	ENSG00000100764	PSMC1
GO:0030518	intracellular steroid hormone receptor signaling pathway	2	79039	ENSG00000123064	DDX54
GO:0046546	development of primary male sexual characteristics	2	8531	ENSG00000060138	YBX3
GO:0002262	myeloid cell homeostasis	2	3202	ENSG00000106004	HOXA5
GO:0050880	regulation of blood vessel size	2	4881	ENSG00000169418	NPR1
GO:0035150	regulation of tube size	2	4881	ENSG00000169418	NPR1
GO:0046165	alcohol biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0061008	hepaticobiliary system development	2	64321	ENSG00000164736	SOX17
GO:0070665	positive regulation of leukocyte proliferation	2	30835	ENSG00000090659	CD209
GO:0072073	kidney epithelium development	2	6492	ENSG00000112246	SIM1
GO:0001508	action potential	2	2767	ENSG00000088256	GNA11
GO:0007286	spermatid development	2	9519	ENSG00000028839	TBPL1
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	2	5158	ENSG00000133256	PDE6B
GO:0051092	positive regulation of NF-kappaB transcription factor activity	2	815	ENSG00000070808	CAMK2A
GO:1902652	secondary alcohol metabolic process	2	5563	ENSG00000162409	PRKAA2
GO:0030534	adult behavior	2	3170	ENSG00000125798	FOXA2
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	2	1452	ENSG00000113712	CSNK1A1
GO:0006997	nucleus organization	2	9519	ENSG00000028839	TBPL1
GO:0007269	neurotransmitter secretion	2	815	ENSG00000070808	CAMK2A
GO:0099643	signal release from synapse	2	815	ENSG00000070808	CAMK2A
GO:0006334	nucleosome assembly	2	3017	ENSG00000158373	HIST1H2BD
GO:0000187	activation of MAPK activity	2	5594	ENSG00000100030	MAPK1
GO:0007338	single fertilization	2	6950	ENSG00000120438	TCP1
GO:0008643	carbohydrate transport	2	125206	ENSG00000154025	SLC5A10
GO:0014074	response to purine-containing compound	2	10021	ENSG00000138622	HCN4
GO:0016573	histone acetylation	2	8850	ENSG00000114166	KAT2B
GO:0045931	positive regulation of mitotic cell cycle	2	5586	ENSG00000065243	PKN2
GO:0002673	regulation of acute inflammatory response	2	10877	ENSG00000134365	CFHR4
GO:0019933	cAMP-mediated signaling	2	5140	ENSG00000152270	PDE3B
GO:0042129	regulation of T cell proliferation	2	30835	ENSG00000090659	CD209
GO:0051028	mRNA transport	2	10643	ENSG00000136231	IGF2BP3
GO:0018393	internal peptidyl-lysine acetylation	2	8850	ENSG00000114166	KAT2B
GO:0016125	sterol metabolic process	2	5563	ENSG00000162409	PRKAA2
GO:1900371	regulation of purine nucleotide biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0010634	positive regulation of epithelial cell migration	2	80149	ENSG00000163874	ZC3H12A
GO:0030808	regulation of nucleotide biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0140053	mitochondrial gene expression	2	57570	ENSG00000126814	TRMT5
GO:0099531	presynaptic process involved in chemical synaptic transmission	2	815	ENSG00000070808	CAMK2A
GO:0015718	monocarboxylic acid transport	2	5563	ENSG00000162409	PRKAA2
GO:0048015	phosphatidylinositol-mediated signaling	2	5594	ENSG00000100030	MAPK1
GO:0055067	monovalent inorganic cation homeostasis	2	5594	ENSG00000100030	MAPK1
GO:0006497	protein lipidation	2	81926	ENSG00000129968	ABHD17A
GO:0007033	vacuole organization	2	29979	ENSG00000135018	UBQLN1
GO:0018394	peptidyl-lysine acetylation	2	8850	ENSG00000114166	KAT2B
GO:0050821	protein stabilization	2	6950	ENSG00000120438	TCP1
GO:0120032	regulation of plasma membrane bounded cell projection assembly	2	51473	ENSG00000146038	DCDC2
GO:2001257	regulation of cation channel activity	2	29979	ENSG00000135018	UBQLN1
GO:0019935	cyclic-nucleotide-mediated signaling	2	5140	ENSG00000152270	PDE3B
GO:0030307	positive regulation of cell growth	2	7473	ENSG00000108379	WNT3
GO:0048017	inositol lipid-mediated signaling	2	5594	ENSG00000100030	MAPK1
GO:0060491	regulation of cell projection assembly	2	51473	ENSG00000146038	DCDC2
GO:0030833	regulation of actin filament polymerization	2	6711	ENSG00000115306	SPTBN1
GO:0034614	cellular response to reactive oxygen species	2	5594	ENSG00000100030	MAPK1
GO:1902115	regulation of organelle assembly	2	8850	ENSG00000114166	KAT2B
GO:0021543	pallium development	2	9355	ENSG00000106689	LHX2
GO:1902275	regulation of chromatin organization	2	6886	ENSG00000162367	TAL1
GO:1905475	regulation of protein localization to membrane	2	6711	ENSG00000115306	SPTBN1
GO:0003018	vascular process in circulatory system	2	4881	ENSG00000169418	NPR1
GO:0016241	regulation of macroautophagy	2	5564	ENSG00000111725	PRKAB1
GO:0042158	lipoprotein biosynthetic process	2	81926	ENSG00000129968	ABHD17A
GO:0030705	cytoskeleton-dependent intracellular transport	2	636	ENSG00000151746	BICD1
GO:0046890	regulation of lipid biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0070613	regulation of protein processing	2	10877	ENSG00000134365	CFHR4
GO:0002703	regulation of leukocyte mediated immunity	2	2294	ENSG00000103241	FOXF1
GO:0046328	regulation of JNK cascade	2	8324	ENSG00000155760	FZD7
GO:1903317	regulation of protein maturation	2	10877	ENSG00000134365	CFHR4
GO:0019362	pyridine nucleotide metabolic process	2	8564	ENSG00000117009	KMO
GO:0046496	nicotinamide nucleotide metabolic process	2	8564	ENSG00000117009	KMO
GO:1903708	positive regulation of hemopoiesis	2	3202	ENSG00000106004	HOXA5
GO:0019722	calcium-mediated signaling	2	2905	ENSG00000161509	GRIN2C
GO:0071346	cellular response to interferon-gamma	2	815	ENSG00000070808	CAMK2A
GO:0043112	receptor metabolic process	2	157	ENSG00000100077	GRK3
GO:0033209	tumor necrosis factor-mediated signaling pathway	2	5700	ENSG00000100764	PSMC1
GO:0043409	negative regulation of MAPK cascade	2	10048	ENSG00000010017	RANBP9
GO:0002478	antigen processing and presentation of exogenous peptide antigen	2	5700	ENSG00000100764	PSMC1
GO:0042098	T cell proliferation	2	30835	ENSG00000090659	CD209
GO:0002699	positive regulation of immune effector process	2	2294	ENSG00000103241	FOXF1
GO:0072524	pyridine-containing compound metabolic process	2	8564	ENSG00000117009	KMO
GO:0030041	actin filament polymerization	2	6711	ENSG00000115306	SPTBN1
GO:0034728	nucleosome organization	2	3017	ENSG00000158373	HIST1H2BD
GO:0050803	regulation of synapse structure or activity	2	57084	ENSG00000091664	SLC17A6
GO:0038095	Fc-epsilon receptor signaling pathway	2	5594	ENSG00000100030	MAPK1
GO:0006479	protein methylation	2	110599564	ENSG00000145194	EEF1AKMT4
GO:0008213	protein alkylation	2	110599564	ENSG00000145194	EEF1AKMT4
GO:0015698	inorganic anion transport	2	2559	ENSG00000145863	GABRA6
GO:0008064	regulation of actin polymerization or depolymerization	2	6711	ENSG00000115306	SPTBN1
GO:0019884	antigen processing and presentation of exogenous antigen	2	5700	ENSG00000100764	PSMC1
GO:0007179	transforming growth factor beta receptor signaling pathway	2	6664	ENSG00000176887	SOX11
GO:0030832	regulation of actin filament length	2	6711	ENSG00000115306	SPTBN1
GO:0051216	cartilage development	2	3202	ENSG00000106004	HOXA5
GO:0030278	regulation of ossification	2	5594	ENSG00000100030	MAPK1
GO:0006694	steroid biosynthetic process	2	5563	ENSG00000162409	PRKAA2
GO:0017157	regulation of exocytosis	2	94121	ENSG00000102362	SYTL4
GO:2001020	regulation of response to DNA damage stimulus	2	84142	ENSG00000163322	ABRAXAS1
GO:0007565	female pregnancy	2	27161	ENSG00000123908	AGO2
GO:0031348	negative regulation of defense response	2	2294	ENSG00000103241	FOXF1
GO:0006575	cellular modified amino acid metabolic process	2	2194	ENSG00000169710	FASN
GO:1901136	carbohydrate derivative catabolic process	2	5140	ENSG00000152270	PDE3B
GO:1901215	negative regulation of neuron death	2	5700	ENSG00000100764	PSMC1
GO:0006006	glucose metabolic process	2	8850	ENSG00000114166	KAT2B
GO:1903046	meiotic cell cycle process	2	9918	ENSG00000010292	NCAPD2
